InvoiceID,InvDate,ClientID
7524,7/19/2012,164
7525,7/19/2012,654
7526,7/19/2012,321
7527,7/19/2012,558
7528,7/19/2012,558
7529,7/19/2012,558
7530,7/19/2012,171
7531,7/19/2012,216
7532,7/19/2012,67
7533,7/20/2012,382
7534,7/19/2012,167
7535,7/19/2012,558
7536,7/19/2012,505
7537,7/19/2012,59
7538,7/19/2012,594
7539,7/19/2012,208
7540,7/19/2012,655
7541,7/19/2012,656
7542,7/19/2012,657
7543,7/19/2012,658
7544,7/19/2012,659
7545,7/19/2012,660
7546,7/19/2012,661
7547,7/20/2012,311
7548,7/20/2012,137
7549,7/20/2012,194
7550,7/20/2012,342
7551,7/20/2012,67
7552,7/20/2012,79
7553,7/20/2012,112
7554,7/20/2012,151
7555,7/20/2012,539
7556,7/20/2012,205
7557,7/20/2012,247
7558,7/20/2012,653
7559,7/20/2012,569
7560,7/22/2012,458
7561,7/20/2012,86
7562,7/20/2012,166
7563,7/20/2012,128
7564,7/20/2012,137
7565,7/20/2012,561
7566,7/20/2012,42
7567,7/20/2012,209
7568,7/20/2012,70
7569,7/20/2012,583
7570,7/20/2012,558
7571,7/20/2012,452
7572,7/20/2012,209
7573,7/20/2012,426
7574,7/20/2012,104
7575,7/20/2012,640
7576,7/20/2012,427
7577,7/20/2012,427
7578,7/20/2012,272
7579,7/20/2012,426
7580,7/20/2012,653
7581,7/19/2012,205
7582,7/20/2012,90
7583,7/20/2012,150
7584,7/20/2012,108
7585,7/20/2012,172
7586,7/20/2012,140
7587,7/20/2012,150
7588,7/20/2012,587
7589,7/20/2012,164
7590,7/20/2012,48
7591,7/20/2012,167
7592,7/20/2012,162
7593,7/20/2012,546
7594,7/20/2012,535
7595,7/20/2012,248
7596,7/20/2012,162
7597,7/20/2012,546
7598,7/20/2012,535
7599,7/20/2012,248
7600,7/20/2012,164
7601,7/20/2012,48
7602,7/20/2012,167
7603,7/20/2012,573
7604,7/21/2012,95
7605,7/21/2012,228
7606,7/21/2012,193
7607,7/21/2012,546
7608,7/21/2012,62
7609,7/21/2012,267
7610,7/21/2012,171
7611,7/21/2012,55
7612,7/21/2012,663
7613,7/21/2012,113
7614,7/21/2012,664
7615,7/21/2012,665
7616,7/21/2012,666
7617,7/21/2012,667
7618,7/21/2012,668
7619,7/21/2012,669
7620,7/21/2012,670
7621,7/21/2012,671
7622,7/21/2012,672
7623,7/21/2012,673
7624,7/21/2012,674
7625,7/21/2012,675
7626,7/21/2012,158
7627,7/21/2012,167
7628,7/21/2012,137
7629,7/21/2012,128
7630,7/21/2012,617
7631,7/21/2012,618
7632,7/21/2012,636
7633,7/21/2012,630
7634,7/21/2012,622
7635,7/21/2012,452
7636,7/21/2012,104
7637,7/21/2012,573
7638,7/21/2012,130
7639,7/21/2012,86
7640,7/21/2012,113
7641,7/21/2012,104
7642,7/21/2012,561
7643,7/21/2012,53
7644,7/21/2012,59
7645,7/21/2012,184
7646,7/21/2012,135
7647,7/21/2012,676
7648,7/21/2012,676
7649,7/21/2012,160
7650,7/21/2012,61
7651,7/21/2012,162
7652,7/21/2012,48
7653,7/21/2012,130
7654,7/22/2012,265
7655,7/22/2012,112
7656,7/22/2012,104
7657,7/22/2012,583
7658,7/22/2012,655
7659,7/22/2012,273
7660,7/22/2012,169
7661,7/22/2012,151
7662,7/22/2012,195
7663,7/22/2012,604
7664,7/22/2012,562
7665,7/22/2012,204
7666,7/22/2012,108
7667,7/22/2012,137
7668,7/22/2012,167
7669,7/22/2012,551
7670,7/22/2012,198
7671,7/22/2012,321
7672,7/22/2012,677
7673,7/22/2012,678
7674,7/22/2012,679
7675,7/22/2012,680
7676,7/22/2012,681
7677,7/22/2012,682
7678,7/22/2012,683
7679,7/22/2012,684
7680,7/22/2012,666
7681,7/22/2012,665
7682,7/22/2012,674
7683,7/22/2012,663
7684,7/22/2012,665
7685,7/22/2012,666
7686,7/22/2012,659
7687,7/22/2012,674
7688,7/22/2012,673
7689,7/22/2012,535
7690,7/22/2012,168
7691,7/22/2012,587
7692,7/22/2012,166
7693,7/22/2012,118
7694,7/22/2012,172
7695,7/22/2012,196
7696,7/22/2012,172
7697,7/22/2012,116
7698,7/22/2012,182
7699,7/22/2012,449
7700,7/22/2012,123
7701,7/22/2012,216
7702,7/22/2012,128
7703,7/22/2012,567
7704,7/22/2012,112
7705,7/22/2012,174
7706,7/22/2012,247
7707,7/22/2012,320
7708,7/22/2012,320
7709,7/22/2012,573
7710,7/22/2012,153
7711,7/22/2012,55
7712,7/22/2012,179
7713,7/22/2012,55
7714,7/22/2012,128
7715,7/22/2012,128
7716,7/22/2012,187
7717,7/22/2012,573
7718,7/23/2012,121
7719,7/23/2012,301
7720,7/23/2012,137
7721,7/23/2012,86
7722,7/23/2012,454
7723,7/23/2012,84
7724,7/23/2012,673
7725,7/23/2012,594
7726,7/23/2012,594
7727,7/23/2012,594
7728,7/23/2012,594
7729,7/23/2012,594
7730,7/23/2012,594
7731,7/23/2012,164
7732,7/23/2012,293
7733,7/23/2012,685
7734,7/23/2012,678
7735,7/23/2012,627
7736,7/23/2012,507
7737,7/23/2012,575
7738,7/23/2012,179
7739,7/23/2012,420
7740,7/23/2012,543
7741,7/23/2012,485
7742,7/23/2012,204
7743,7/23/2012,246
7744,7/23/2012,63
7745,7/23/2012,64
7746,7/23/2012,564
7747,7/23/2012,84
7748,7/23/2012,66
7749,7/23/2012,105
7750,7/23/2012,108
7751,7/23/2012,229
7752,7/23/2012,154
7753,7/23/2012,506
7754,7/23/2012,134
7755,7/23/2012,183
7756,7/23/2012,432
7757,7/24/2012,686
7758,7/24/2012,293
7759,7/24/2012,140
7760,7/24/2012,139
7761,7/24/2012,118
7762,7/24/2012,118
7763,7/24/2012,561
7764,7/25/2012,265
7765,7/24/2012,636
7766,7/24/2012,535
7767,7/24/2012,546
7768,7/24/2012,121
7769,7/24/2012,164
7770,7/24/2012,187
7771,7/24/2012,168
7772,7/24/2012,179
7773,7/24/2012,137
7774,7/24/2012,321
7775,7/24/2012,73
7776,7/24/2012,160
7777,7/24/2012,587
7778,7/24/2012,669
7779,7/24/2012,73
7780,7/24/2012,79
7781,7/24/2012,418
7782,7/24/2012,80
7783,7/24/2012,257
7784,7/24/2012,435
7785,7/24/2012,76
7786,7/24/2012,113
7787,7/25/2012,195
7788,7/25/2012,201
7789,7/25/2012,196
7790,7/25/2012,148
7791,7/25/2012,141
7792,7/25/2012,273
7793,7/25/2012,127
7794,7/25/2012,626
7795,7/25/2012,622
7796,7/25/2012,95
7797,7/25/2012,174
7798,7/25/2012,84
7799,7/25/2012,84
7800,7/25/2012,617
7801,7/25/2012,140
7802,7/25/2012,95
7803,7/25/2012,135
7804,7/25/2012,216
7805,7/25/2012,70
7806,7/25/2012,85
7807,7/25/2012,582
7808,7/25/2012,166
7809,7/25/2012,248
7810,7/25/2012,272
7811,7/25/2012,535
7812,7/25/2012,167
7813,7/25/2012,162
7814,7/25/2012,569
7815,7/25/2012,36
7816,7/25/2012,40
7817,7/25/2012,39
7818,7/25/2012,205
7819,7/25/2012,38
7820,7/25/2012,42
7821,7/25/2012,41
7822,7/25/2012,427
7823,7/25/2012,359
7824,7/25/2012,247
7825,7/25/2012,116
7826,7/26/2012,214
7827,7/26/2012,304
7828,7/26/2012,83
7829,7/26/2012,191
7830,7/26/2012,81
7831,7/26/2012,259
7832,7/26/2012,575
7833,7/26/2012,420
7834,7/26/2012,320
7835,7/26/2012,420
7836,7/26/2012,116
7837,7/26/2012,251
7838,7/26/2012,124
7839,7/26/2012,441
7840,7/26/2012,115
7841,7/26/2012,164
7842,7/26/2012,587
7843,7/26/2012,383
7844,7/26/2012,599
7845,7/26/2012,158
7846,7/26/2012,136
7847,7/26/2012,476
7848,7/26/2012,578
7849,7/26/2012,189
7850,7/26/2012,66
7851,7/26/2012,108
7852,7/26/2012,84
7853,7/26/2012,105
7854,7/26/2012,265
7855,7/26/2012,140
7856,7/26/2012,95
7857,7/26/2012,265
7858,7/26/2012,567
7859,7/26/2012,564
7860,7/26/2012,506
7861,7/26/2012,622
7862,7/26/2012,507
7863,7/26/2012,543
7864,7/26/2012,174
7865,7/26/2012,533
7866,7/26/2012,485
7867,7/26/2012,204
7868,7/26/2012,148
7869,7/26/2012,80
7870,7/26/2012,273
7871,7/26/2012,79
7872,7/26/2012,141
7873,7/26/2012,665
7874,7/26/2012,435
7875,7/26/2012,196
7876,7/26/2012,128
7877,7/26/2012,666
7878,7/26/2012,575
7879,7/26/2012,321
7880,7/26/2012,659
7881,7/26/2012,63
7882,7/26/2012,184
7883,7/26/2012,178
7884,7/26/2012,473
7885,7/26/2012,575
7886,7/26/2012,420
7887,7/26/2012,320
7888,7/26/2012,113
7889,7/26/2012,178
7890,7/26/2012,178
7891,7/26/2012,42
7892,7/26/2012,38
7893,7/26/2012,40
7894,7/26/2012,41
7895,7/26/2012,627
7896,7/26/2012,427
7897,7/26/2012,575
7898,7/26/2012,205
7899,7/26/2012,214
7900,7/26/2012,172
7901,7/27/2012,291
7902,7/27/2012,562
7903,7/27/2012,186
7904,7/27/2012,89
7905,7/27/2012,147
7906,7/27/2012,134
7907,7/27/2012,228
7908,7/27/2012,95
7909,7/27/2012,184
7910,7/27/2012,229
7911,7/27/2012,108
7912,7/28/2012,267
7913,7/28/2012,267
7914,7/28/2012,214
7915,7/28/2012,184
7916,7/28/2012,166
7917,7/28/2012,191
7918,7/28/2012,140
7919,7/28/2012,116
7920,7/28/2012,167
7921,7/28/2012,587
7922,7/28/2012,73
7923,7/28/2012,134
7924,7/28/2012,89
7925,7/28/2012,267
7926,7/28/2012,267
7927,7/28/2012,95
7928,7/28/2012,134
7929,7/28/2012,76
7930,7/28/2012,311
7931,7/28/2012,558
7932,7/28/2012,687
7933,7/28/2012,582
7934,7/28/2012,297
7935,7/28/2012,125
7936,7/28/2012,522
7937,7/28/2012,673
7938,7/28/2012,681
7939,7/28/2012,660
7940,7/28/2012,672
7941,7/28/2012,311
7942,7/28/2012,189
7943,7/28/2012,680
7944,7/28/2012,674
7945,7/28/2012,233
7946,7/28/2012,61
7947,7/28/2012,624
7948,7/28/2012,624
7949,7/28/2012,624
7950,7/28/2012,145
7951,7/28/2012,509
7952,7/28/2012,159
7953,7/28/2012,137
7954,7/28/2012,565
7955,7/28/2012,143
7956,7/28/2012,172
7957,7/28/2012,58
7958,7/28/2012,483
7959,7/28/2012,142
7960,7/28/2012,198
7961,7/28/2012,297
7962,7/28/2012,455
7963,7/28/2012,295
7964,7/28/2012,547
7965,7/28/2012,554
7966,7/28/2012,648
7967,7/28/2012,535
7968,7/28/2012,267
7969,7/29/2012,522
7970,7/29/2012,90
7971,7/29/2012,268
7972,7/29/2012,141
7973,7/29/2012,525
7974,7/29/2012,59
7975,7/29/2012,121
7976,7/29/2012,613
7977,7/29/2012,125
7978,7/29/2012,123
7979,7/29/2012,127
7980,7/29/2012,211
7981,7/29/2012,293
7982,7/29/2012,573
7983,7/29/2012,549
7984,7/29/2012,528
7985,7/29/2012,559
7986,7/29/2012,333
7987,7/29/2012,504
7988,7/29/2012,321
7989,7/30/2012,293
7990,7/30/2012,293
7991,7/30/2012,228
7992,7/30/2012,174
7993,7/30/2012,108
7994,7/30/2012,292
7995,7/30/2012,81
7996,7/30/2012,70
7997,7/30/2012,156
7998,7/30/2012,297
7999,7/30/2012,676
8000,7/30/2012,676
8001,7/30/2012,216
8002,7/30/2012,67
8003,7/30/2012,449
8004,7/30/2012,182
8005,7/30/2012,220
8006,7/30/2012,36
8007,7/30/2012,164
8008,7/30/2012,73
8009,7/30/2012,196
8010,7/30/2012,134
8011,7/30/2012,201
8012,7/30/2012,242
8013,7/30/2012,209
8014,7/30/2012,152
8015,7/30/2012,430
8016,7/30/2012,276
8017,7/30/2012,558
8018,7/30/2012,267
8019,7/30/2012,311
8020,7/30/2012,228
8021,7/30/2012,95
8022,7/30/2012,383
8023,7/30/2012,599
8024,7/30/2012,108
8025,7/30/2012,198
8026,7/30/2012,143
8027,7/30/2012,58
8028,7/30/2012,291
8029,7/30/2012,565
8030,7/30/2012,137
8031,7/30/2012,248
8032,7/30/2012,554
8033,7/30/2012,142
8034,7/30/2012,228
8035,7/30/2012,95
8036,7/30/2012,228
8037,7/30/2012,108
8038,7/30/2012,172
8039,7/31/2012,561
8040,7/31/2012,186
8041,8/5/2012,186
8042,7/31/2012,624
8043,7/31/2012,546
8044,7/31/2012,168
8045,7/31/2012,162
8046,7/31/2012,48
8047,7/31/2012,587
8048,7/31/2012,118
8049,7/31/2012,243
8050,7/31/2012,310
8051,7/31/2012,182
8052,7/31/2012,68
8053,7/31/2012,467
8054,7/31/2012,84
8055,7/31/2012,688
8056,7/31/2012,81
8057,7/31/2012,125
8058,7/31/2012,70
8059,7/31/2012,83
8060,7/31/2012,139
8061,7/31/2012,127
8062,7/31/2012,382
8063,7/31/2012,382
8064,7/31/2012,242
8065,7/31/2012,127
8066,7/31/2012,63
8067,7/31/2012,293
8068,7/31/2012,112
8069,7/31/2012,187
8070,7/31/2012,257
8071,7/31/2012,120
8072,7/31/2012,174
8073,7/31/2012,268
8074,8/1/2012,86
8075,8/1/2012,182
8076,8/1/2012,86
8077,8/1/2012,561
8078,8/1/2012,420
8079,8/1/2012,634
8080,8/1/2012,575
8081,8/1/2012,55
8082,8/1/2012,246
8083,8/1/2012,178
8084,8/1/2012,539
8085,8/1/2012,49
8086,8/1/2012,247
8087,8/1/2012,204
8088,8/1/2012,543
8089,8/1/2012,507
8090,8/1/2012,90
8091,8/1/2012,687
8092,8/1/2012,573
8093,8/1/2012,573
8094,8/1/2012,559
8095,8/1/2012,333
8096,8/1/2012,247
8097,8/1/2012,558
8098,8/1/2012,546
8099,8/1/2012,128
8100,8/1/2012,172
8101,8/1/2012,152
8102,8/1/2012,95
8103,8/1/2012,209
8104,8/1/2012,472
8105,8/1/2012,113
8106,8/1/2012,116
8107,8/1/2012,622
8108,8/1/2012,115
8109,8/1/2012,569
8110,8/1/2012,151
8111,8/2/2012,79
8112,8/2/2012,617
8113,8/2/2012,618
8114,8/2/2012,165
8115,8/2/2012,620
8116,7/2/2012,160
8117,8/2/2012,483
8118,8/2/2012,587
8119,8/2/2012,168
8120,8/2/2012,242
8121,8/2/2012,196
8122,8/2/2012,115
8123,8/2/2012,675
8124,8/2/2012,659
8125,8/2/2012,661
8126,8/2/2012,658
8127,8/2/2012,53
8128,8/2/2012,53
8129,8/2/2012,53
8130,8/2/2012,128
8131,8/2/2012,137
8132,8/2/2012,321
8133,8/2/2012,480
8134,8/2/2012,68
8135,8/2/2012,467
8136,8/2/2012,243
8137,8/2/2012,48
8138,8/2/2012,112
8139,8/2/2012,156
8140,8/2/2012,118
8141,8/2/2012,187
8142,8/2/2012,140
8143,8/2/2012,135
8144,8/2/2012,228
8145,8/2/2012,573
8146,8/2/2012,108
8147,8/2/2012,184
8148,8/2/2012,80
8149,8/2/2012,81
8150,8/2/2012,311
8151,8/2/2012,76
8152,8/2/2012,562
8153,8/2/2012,75
8154,8/2/2012,158
8155,8/2/2012,506
8156,8/2/2012,173
8157,8/2/2012,89
8158,8/2/2012,257
8159,8/2/2012,293
8160,8/3/2012,117
8161,8/3/2012,272
8162,8/3/2012,617
8163,8/3/2012,617
8164,8/3/2012,291
8165,8/3/2012,430
8166,8/3/2012,247
8167,8/3/2012,204
8168,8/3/2012,539
8169,8/3/2012,55
8170,8/3/2012,569
8171,8/3/2012,420
8172,8/3/2012,115
8173,8/3/2012,116
8174,8/3/2012,113
8175,8/3/2012,242
8176,8/3/2012,525
8177,8/3/2012,525
8178,8/3/2012,522
8179,8/3/2012,617
8180,8/3/2012,447
8181,8/3/2012,583
8182,8/3/2012,153
8183,8/3/2012,687
8184,8/3/2012,643
8185,8/3/2012,452
8186,8/3/2012,66
8187,8/3/2012,90
8188,8/3/2012,291
8189,8/3/2012,561
8190,8/3/2012,573
8191,8/3/2012,179
8192,8/3/2012,597
8193,8/3/2012,205
8194,8/3/2012,583
8195,8/3/2012,118
8196,8/4/2012,216
8197,8/4/2012,383
8198,8/4/2012,83
8199,8/4/2012,191
8200,8/4/2012,189
8201,8/4/2012,418
8202,8/4/2012,74
8203,8/4/2012,291
8204,8/4/2012,259
8205,8/4/2012,89
8206,8/4/2012,401
8207,8/4/2012,618
8208,8/4/2012,118
8209,8/4/2012,110
8210,8/4/2012,128
8211,8/4/2012,112
8212,8/4/2012,76
8213,8/4/2012,75
8214,8/4/2012,184
8215,8/4/2012,688
8216,8/4/2012,63
8217,8/4/2012,182
8218,8/4/2012,620
8219,8/4/2012,535
8220,8/4/2012,160
8221,8/4/2012,480
8222,8/4/2012,618
8223,8/4/2012,150
8224,8/4/2012,265
8225,8/4/2012,116
8226,8/4/2012,179
8227,8/4/2012,205
8228,8/4/2012,90
8229,8/4/2012,158
8230,8/4/2012,504
8231,8/4/2012,521
8232,8/4/2012,608
8233,8/4/2012,471
8234,8/4/2012,464
8235,8/4/2012,454
8236,8/4/2012,305
8237,8/4/2012,250
8238,8/4/2012,211
8239,8/4/2012,124
8240,8/4/2012,123
8241,8/4/2012,522
8242,8/4/2012,121
8243,8/4/2012,125
8244,8/5/2012,136
8245,8/5/2012,58
8246,8/5/2012,483
8247,8/5/2012,139
8248,8/5/2012,140
8249,8/5/2012,137
8250,8/5/2012,147
8251,8/5/2012,145
8252,8/5/2012,142
8253,8/5/2012,172
8254,8/5/2012,138
8255,8/5/2012,135
8256,8/5/2012,509
8257,8/5/2012,58
8258,8/5/2012,547
8259,8/5/2012,143
8260,8/5/2012,455
8261,8/5/2012,297
8262,8/5/2012,198
8263,8/5/2012,79
8264,8/5/2012,312
8265,8/5/2012,223
8266,8/5/2012,156
8267,8/5/2012,196
8268,8/5/2012,195
8269,8/5/2012,606
8270,8/5/2012,194
8271,8/5/2012,154
8272,8/5/2012,189
8273,8/5/2012,83
8274,8/5/2012,418
8275,8/5/2012,506
8276,8/5/2012,136
8277,8/5/2012,74
8278,8/5/2012,401
8279,8/5/2012,158
8280,8/5/2012,116
8281,8/5/2012,47
8282,8/6/2012,158
8283,8/6/2012,59
8284,8/6/2012,105
8285,8/6/2012,66
8286,8/6/2012,571
8287,8/6/2012,62
8288,8/6/2012,174
8289,8/6/2012,636
8290,8/6/2012,271
8291,8/6/2012,116
8292,8/6/2012,117
8293,8/6/2012,250
8294,8/6/2012,211
8295,8/6/2012,121
8296,8/6/2012,522
8297,8/6/2012,124
8298,8/6/2012,125
8299,8/6/2012,201
8300,8/6/2012,89
8301,8/6/2012,195
8302,8/6/2012,606
8303,8/6/2012,194
8304,8/6/2012,59
8305,8/6/2012,73
8306,8/7/2012,152
8307,8/7/2012,182
8308,8/7/2012,449
8309,8/7/2012,67
8310,8/7/2012,216
8311,8/7/2012,86
8312,8/7/2012,198
8313,8/7/2012,632
8314,8/7/2012,426
8315,8/7/2012,138
8316,8/7/2012,143
8317,8/7/2012,483
8318,8/7/2012,58
8319,8/7/2012,223
8320,8/7/2012,455
8321,8/7/2012,140
8322,8/7/2012,139
8323,8/7/2012,66
8324,8/7/2012,62
8325,8/7/2012,123
8326,8/7/2012,84
8327,8/7/2012,121
8328,8/7/2012,689
8329,8/7/2012,689
8330,8/7/2012,689
8331,8/7/2012,689
8332,8/7/2012,689
8333,8/7/2012,455
8334,8/7/2012,311
8335,8/7/2012,117
8336,8/7/2012,164
8337,8/7/2012,242
8338,8/7/2012,215
8339,8/7/2012,186
8340,8/7/2012,239
8341,8/7/2012,293
8342,8/8/2012,447
8343,8/8/2012,447
8344,8/8/2012,320
8345,8/8/2012,179
8346,8/8/2012,420
8347,8/8/2012,575
8348,8/8/2012,55
8349,8/8/2012,246
8350,8/8/2012,178
8351,8/8/2012,242
8352,8/8/2012,204
8353,8/8/2012,507
8354,8/8/2012,543
8355,8/8/2012,80
8356,8/8/2012,77
8357,8/8/2012,89
8358,8/8/2012,76
8359,8/8/2012,75
8360,8/8/2012,112
8361,8/8/2012,293
8362,8/8/2012,293
8363,8/8/2012,257
8364,8/8/2012,214
8365,8/8/2012,435
8366,8/8/2012,259
8367,8/8/2012,61
8368,8/8/2012,61
8369,8/8/2012,579
8370,8/8/2012,61
8371,8/8/2012,535
8372,8/8/2012,162
8373,8/8/2012,48
8374,8/8/2012,137
8375,8/8/2012,136
8376,8/8/2012,271
8377,8/8/2012,636
8378,8/8/2012,116
8379,8/8/2012,449
8380,8/8/2012,464
8381,8/8/2012,454
8382,8/8/2012,583
8383,8/8/2012,158
8384,8/8/2012,84
8385,8/8/2012,198
8386,8/8/2012,76
8387,8/8/2012,272
8388,8/8/2012,624
8389,8/8/2012,164
8390,8/8/2012,57
8391,8/8/2012,85
8392,8/8/2012,222
8393,8/8/2012,70
8394,8/8/2012,158
8395,8/8/2012,135
8396,8/8/2012,118
8397,8/8/2012,95
8398,8/8/2012,228
8399,8/8/2012,108
8400,8/8/2012,229
8401,8/8/2012,184
8402,8/8/2012,587
8403,8/8/2012,58
8404,8/8/2012,137
8405,8/8/2012,223
8406,8/8/2012,297
8407,8/8/2012,169
8408,8/8/2012,220
8409,8/8/2012,166
8410,8/8/2012,310
8411,8/8/2012,193
8412,8/8/2012,546
8413,8/8/2012,272
8414,8/8/2012,140
8415,8/8/2012,168
8416,8/8/2012,243
8417,8/8/2012,573
8418,8/8/2012,561
8419,8/8/2012,426
8420,8/8/2012,427
8421,8/8/2012,204
8422,8/8/2012,558
8423,8/8/2012,342
8424,8/8/2012,569
8425,8/8/2012,38
8426,8/8/2012,41
8427,8/8/2012,40
8428,8/8/2012,39
8429,8/9/2012,551
8430,8/9/2012,36
8431,8/9/2012,216
8432,8/9/2012,573
8433,8/9/2012,42
8434,8/9/2012,687
8435,8/9/2012,454
8436,8/9/2012,152
8437,8/9/2012,146
8438,8/9/2012,297
8439,8/9/2012,544
8440,8/9/2012,137
8441,8/9/2012,301
8442,8/9/2012,295
8443,8/10/2012,86
8444,8/10/2012,455
8445,8/10/2012,243
8446,8/10/2012,146
8447,8/10/2012,90
8448,8/10/2012,150
8449,8/10/2012,624
8450,8/10/2012,164
8451,8/10/2012,121
8452,8/10/2012,156
8453,8/10/2012,579
8454,8/10/2012,48
8455,8/10/2012,535
8456,8/10/2012,61
8457,8/10/2012,57
8458,8/10/2012,140
8459,8/10/2012,220
8460,8/10/2012,546
8461,8/10/2012,222
8462,8/10/2012,85
8463,8/10/2012,342
8464,8/10/2012,108
8465,8/10/2012,41
8466,8/10/2012,38
8467,8/10/2012,569
8468,8/10/2012,39
8469,8/10/2012,543
8470,8/10/2012,426
8471,8/10/2012,204
8472,8/10/2012,70
8473,8/10/2012,169
8474,8/10/2012,89
8475,8/10/2012,573
8476,8/10/2012,86
8477,8/10/2012,228
8478,8/10/2012,449
8479,8/10/2012,205
8480,8/10/2012,64
8481,8/10/2012,171
8482,8/10/2012,66
8483,8/10/2012,105
8484,8/10/2012,174
8485,8/10/2012,506
8486,8/10/2012,189
8487,8/10/2012,259
8488,8/10/2012,83
8489,8/10/2012,191
8490,8/10/2012,304
8491,8/10/2012,81
8492,8/10/2012,183
8493,8/10/2012,418
8494,8/10/2012,578
8495,8/10/2012,476
8496,8/11/2012,690
8497,8/11/2012,272
8498,8/11/2012,164
8499,8/11/2012,46
8500,8/11/2012,687
8501,8/9/2012,46
8502,8/11/2012,46
8503,8/11/2012,85
8504,8/11/2012,310
8505,8/11/2012,259
8506,8/11/2012,121
8507,8/11/2012,73
8508,8/11/2012,118
8509,8/11/2012,228
8510,8/11/2012,171
8511,8/11/2012,142
8512,8/11/2012,115
8513,8/11/2012,114
8514,8/11/2012,142
8515,8/11/2012,136
8516,8/11/2012,58
8517,8/11/2012,223
8518,8/11/2012,172
8519,8/11/2012,135
8520,8/11/2012,509
8521,8/11/2012,147
8522,8/11/2012,547
8523,8/11/2012,144
8524,8/11/2012,143
8525,8/11/2012,554
8526,8/12/2012,209
8527,8/12/2012,46
8528,8/12/2012,86
8529,8/12/2012,420
8530,8/12/2012,587
8531,8/12/2012,297
8532,8/12/2012,140
8533,8/12/2012,46
8534,8/12/2012,272
8535,8/12/2012,85
8536,8/12/2012,689
8537,8/12/2012,420
8538,8/12/2012,551
8539,8/12/2012,320
8540,8/12/2012,205
8541,8/12/2012,150
8542,8/12/2012,259
8543,8/12/2012,259
8544,8/12/2012,214
8545,8/12/2012,141
8546,8/12/2012,522
8547,8/12/2012,135
8548,8/12/2012,135
8549,8/12/2012,578
8550,8/12/2012,41
8551,8/12/2012,112
8552,8/12/2012,272
8553,8/12/2012,83
8554,8/12/2012,229
8555,8/12/2012,189
8556,8/12/2012,259
8557,8/12/2012,81
8558,8/13/2012,544
8559,8/13/2012,113
8560,8/13/2012,58
8561,8/13/2012,209
8562,8/13/2012,449
8563,8/13/2012,67
8564,8/13/2012,182
8565,8/13/2012,272
8566,8/13/2012,214
8567,8/13/2012,121
8568,8/13/2012,209
8569,8/13/2012,301
8570,8/13/2012,140
8571,8/13/2012,135
8572,8/13/2012,223
8573,8/13/2012,228
8574,8/13/2012,119
8575,8/13/2012,291
8576,8/13/2012,556
8577,8/13/2012,112
8578,8/13/2012,687
8579,8/13/2012,427
8580,8/13/2012,426
8581,8/13/2012,447
8582,8/13/2012,471
8583,8/13/2012,549
8584,8/13/2012,247
8585,8/13/2012,573
8586,8/13/2012,575
8587,8/13/2012,228
8588,8/14/2012,522
8589,8/14/2012,112
8590,8/14/2012,182
8591,8/14/2012,121
8592,8/14/2012,172
8593,8/14/2012,146
8594,8/14/2012,546
8595,8/14/2012,167
8596,8/14/2012,166
8597,8/14/2012,169
8598,8/14/2012,79
8599,8/14/2012,70
8600,8/14/2012,89
8601,8/14/2012,118
8602,8/14/2012,79
8603,8/14/2012,108
8604,8/14/2012,162
8605,8/14/2012,108
8606,8/14/2012,95
8607,8/14/2012,108
8608,8/14/2012,272
8609,8/14/2012,89
8610,8/14/2012,164
8611,8/14/2012,650
8612,8/14/2012,80
8613,8/14/2012,435
8614,8/14/2012,75
8615,8/14/2012,449
8616,8/14/2012,67
8617,8/14/2012,185
8618,8/14/2012,76
8619,8/14/2012,128
8620,8/15/2012,624
8621,8/15/2012,85
8622,8/15/2012,214
8623,8/15/2012,57
8624,8/15/2012,193
8625,8/15/2012,113
8626,8/15/2012,172
8627,8/15/2012,276
8628,8/15/2012,276
8629,8/15/2012,276
8630,8/15/2012,134
8631,8/15/2012,115
8632,8/15/2012,108
8633,8/15/2012,79
8634,8/15/2012,573
8635,8/15/2012,471
8636,8/15/2012,447
8637,8/15/2012,162
8638,8/15/2012,169
8639,8/15/2012,113
8640,8/15/2012,193
8641,8/15/2012,293
8642,8/15/2012,152
8643,8/15/2012,228
8644,8/15/2012,229
8645,8/15/2012,184
8646,8/15/2012,125
8647,8/15/2012,522
8648,8/15/2012,211
8649,8/15/2012,215
8650,8/15/2012,252
8651,8/15/2012,400
8652,8/15/2012,95
8653,8/15/2012,127
8654,8/15/2012,574
8655,8/15/2012,250
8656,8/15/2012,208
8657,8/15/2012,242
8658,8/15/2012,430
8659,8/15/2012,60
8660,8/15/2012,156
8661,8/15/2012,128
8662,8/15/2012,57
8663,8/15/2012,67
8664,8/16/2012,187
8665,8/16/2012,119
8666,8/16/2012,95
8667,8/16/2012,185
8668,8/16/2012,214
8669,8/16/2012,293
8670,8/16/2012,184
8671,8/16/2012,229
8672,8/16/2012,187
8673,8/16/2012,184
8674,8/16/2012,81
8675,8/16/2012,118
8676,8/16/2012,59
8677,8/16/2012,201
8678,8/16/2012,83
8679,8/16/2012,191
8680,8/16/2012,189
8681,8/16/2012,292
8682,8/16/2012,73
8683,8/16/2012,418
8684,8/16/2012,112
8685,8/17/2012,208
8686,8/17/2012,400
8687,8/17/2012,127
8688,8/17/2012,156
